Date,Time,WALLSEND WDR ,WALLSEND TEMP ,WALLSEND WSP ,WALLSEND HUMID,WALLSEND SOLAR ,NEWCASTLE WDR ,NEWCASTLE TEMP ,NEWCASTLE WSP ,NEWCASTLE HUMID ,NEWCASTLE SOLAR ,BERESFIELD WDR,BERESFIELD TEMP ,BERESFIELD WSP ,BERESFIELD HUMID ,BERESFIELD SOLAR
10/01/2020,09:00,81.7,26.6,2.3,69.4,697,104.8,25.3,1.1,76.5,,31.8,26.1,1.3,69.9,
10/01/2020,10:00,59.2,27.8,2,63.5,743.8,61.9,26.5,1.7,70,,33.7,28,2,61.3,
10/01/2020,11:00,22.8,29.4,1.7,57,967,104.2,27.1,2.7,68.2,,18,30,1.8,53.9,
10/01/2020,12:00,87.5,31,2.4,54,1024.3,88.4,27.4,3.6,67.3,,37.8,32,1.4,46.8,
10/01/2020,13:00,108.1,31.2,4.1,55,1027.5,,27.9,,64.7,,320.4,33.9,1.7,40.8,
10/01/2020,14:00,109.8,32.5,4.6,51.5,962.5,59.4,28.6,4.7,62.4,,300.9,35.7,1.2,35.6,
10/01/2020,15:00,100.4,33.5,4.2,48.6,835.5,59.8,29,4.3,60.1,,335.5,37.1,1.5,32.5,
10/01/2020,16:00,106.8,33.8,4.2,48.1,650,59.3,28.7,4.7,61.7,,67,36.7,3.4,38,
10/01/2020,17:00,89.2,34.4,4.3,45.8,395.3,61.7,29.2,4.7,58.6,,75.6,35.9,4.4,39.9,
10/01/2020,18:00,91,33.2,3.5,48.5,94.3,59.7,28.7,3.1,60.3,,67.9,34.5,4.4,42.4,
10/01/2020,19:00,83.1,31.5,1.6,51.6,29.3,57.9,28,3.3,63,,66.7,32.8,3.3,46.6,
10/01/2020,20:00,33.4,29.9,0.9,55.8,-1.8,46.3,27.2,2.4,66.6,,75.2,31.6,2.4,48.5,
10/01/2020,21:00,59.6,29,1,59.2,-2.5,60.3,26.6,1.5,69.7,,60.2,30.9,2,51.2,
10/01/2020,22:00,43.9,28.1,0.7,64,-2.3,48.7,26.6,1.5,70.4,,57.9,30,1.9,55.7,
10/01/2020,23:00,29.9,27.4,0.7,66.9,-2.3,4.8,26.8,0.9,69,,65.6,29.1,1.2,59.4,
10/01/2020,24:00,25.2,27,0.5,68.2,-2,7.4,26.3,1.4,71.1,,72.3,28.3,1,62.2,
11/01/2020,01:00,354.7,26.3,0.4,70.9,-1.8,1.6,26.3,1.3,70.6,,63.8,27.4,0.2,65.5,
11/01/2020,02:00,314.6,25.6,0.2,74.2,-1.5,331.9,26.7,1.4,68.1,,279.8,26.7,0.7,69.2,
11/01/2020,03:00,207.1,25.3,1.6,74.3,-1.2,188.3,24.7,3.7,74.7,,202.8,26.5,1,69.1,
11/01/2020,04:00,202.7,22.1,5.3,80.6,-0.1,184.4,21.8,5.9,82.6,,172,22.8,6.9,78.9,
11/01/2020,05:00,200.4,21.7,5.3,81.5,-1.4,194.5,21.5,4.6,83,,171.1,21.9,6.3,80.4,
11/01/2020,06:00,200.3,21.9,4.6,83.7,15.7,197.4,21.8,4.3,84.7,,184.2,22.1,3.6,81.8,
11/01/2020,07:00,197.6,21.1,3.6,87.9,38.1,201.6,20.7,4,89.5,,191.3,21.9,3.6,83.2,
11/01/2020,08:00,185,20.7,2.4,88,18.5,197.6,20.5,3.3,90.3,,192.3,21.5,2.8,82.7,
11/01/2020,09:00,199.2,20.5,2.2,89.3,45.1,197.2,20.4,3.4,89.1,,184.8,21.4,2.2,84.7,
11/01/2020,10:00,192.1,19.4,2.7,92,67.6,198.9,19.5,3.1,92.3,,185.3,20.2,2.1,91.2,
11/01/2020,11:00,191.7,18.8,3,92.3,82.5,194.9,18.9,3.7,91.5,,189.7,19.3,2.6,92.2,
11/01/2020,12:00,183.4,19.1,2.7,90.1,171,188.3,19.2,3.9,88.7,,175.3,19.3,3.3,90.3,
11/01/2020,13:00,177.5,19.6,2.8,83.9,222.5,186.6,19.8,3.7,81.5,,170.3,20.2,4.3,79.9,
11/01/2020,14:00,177,20.7,2.3,73.3,168.7,184.6,20.6,3,74.2,,167.4,21.1,3.6,70.3,
11/01/2020,15:00,178.6,20.8,2.7,69,127.1,188.6,20.8,3.1,70.1,,166.2,21.2,3.8,66.9,
11/01/2020,16:00,178.4,21.1,2.3,65.7,124.4,189.1,20.9,3,67.3,,163.8,21.4,3,64.9,
11/01/2020,17:00,168,21.1,2.3,64.5,97.7,188.4,21,2.5,67.5,,163.8,21.5,2.8,62.3,
11/01/2020,18:00,170.4,21,2.3,66.8,54.7,186.1,21,2.2,70.1,,163.2,21.5,3,63.6,
11/01/2020,19:00,167.7,20.7,2.3,70.4,7.3,151.7,20.5,3.6,75.4,,164.6,21.1,3.1,67.6,
11/01/2020,20:00,147.2,20,2.3,78.2,-0.9,149.4,20.2,2.1,78.6,,140,20.1,1.8,78.3,
11/01/2020,21:00,155.5,20.5,1.9,76.3,-1.5,158.6,20.9,2.2,75.7,,134.7,20,0.7,81.1,
11/01/2020,22:00,150.1,20.6,2.2,75,-1.5,156.4,20.9,2.5,74.6,,359,19.6,1.1,84,
11/01/2020,23:00,150.5,20.5,2.2,76.5,-1.5,152.2,20.7,2.3,78.6,,338.8,19.1,0.8,89.1,
11/01/2020,24:00,150,20.4,2.4,76.2,-1.6,146.3,20.7,3.5,72,,234,19,0.4,92.9,
12/01/2020,01:00,148.5,20.1,3.2,72.4,-2,146.4,20.5,4.1,69.2,,150.8,19.1,0.9,88.9,
12/01/2020,02:00,156.7,19.5,2,71,-1.9,149.3,20.2,3.1,66.5,,147.7,19.8,1.4,73.7,
12/01/2020,03:00,192.8,18.1,0.8,75.8,-2.4,151.2,20.1,3.4,66.5,,161.9,18.6,1.4,75.9,
12/01/2020,04:00,203.4,17,0.8,80.2,-2.4,158.1,20,2.7,65.1,,169.6,17.3,1.6,79.7,
12/01/2020,05:00,174.8,16.9,1,79,-2.4,159.8,20,3.4,64.4,,164.5,16.8,1.5,79.8,
12/01/2020,06:00,156.9,18.6,2.1,66.6,31.6,156.2,20,3.8,63.3,,168.4,16.7,1,79.1,
12/01/2020,07:00,148.7,20,3.2,63.1,167.6,146.9,20.6,3.9,60.5,,160.7,18.8,1,69.8,
12/01/2020,08:00,133,21.2,4.2,57.5,339,137.4,21.3,3.9,57.8,,126.4,21.7,2.4,58.3,
12/01/2020,09:00,130.1,21.6,4.7,57.5,456.3,140,21.8,4,57.7,,127,22.6,2.4,53.2,
12/01/2020,10:00,137.2,22.2,5.3,54.3,551.3,146.6,22.4,4.5,54.9,,127,23.4,2.9,49.6,
12/01/2020,11:00,141.1,23,5.2,50.5,850.7,145.4,22.7,4.7,53.7,,139.3,24.4,2.8,46.4,
12/01/2020,12:00,133.1,23.2,5.2,50.2,831,142.2,23.1,4.3,53.9,,127,24.7,3.3,44.9,
12/01/2020,13:00,130.3,23.2,4.7,50.6,763.4,134.8,22.9,4.6,53.3,,124.7,24.9,3.2,44.8,
12/01/2020,14:00,133.9,23.1,4.6,50.7,681.2,132.3,23,3.8,52.3,,129.7,25.4,2.9,42,
12/01/2020,15:00,129.9,22.8,4.6,53.7,515.1,121.2,22.8,3.9,55.2,,115.9,24.8,3.3,45.2,
12/01/2020,16:00,124.4,22.2,4.5,58.4,257.6,132.7,22.6,4,58.2,,123.3,24.1,3,50.2,
12/01/2020,17:00,147.4,21.2,3.8,65.7,61.5,143.3,21.8,4.6,63.3,,127.3,23.2,2.4,54,
12/01/2020,18:00,142.8,21,4.4,67.2,29.2,142.1,21.5,4.2,65.9,,126.4,22,2.3,62.4,
12/01/2020,19:00,143.9,19.9,4,75.2,5.9,136.7,20.8,3.8,68.8,,128.8,21,2.4,69.8,
12/01/2020,20:00,139.4,19.1,2.4,80,-1.5,134.8,21.2,3.8,67.2,,130.4,18.9,1.5,87.7,
12/01/2020,21:00,142.3,20.2,3,73.1,-2.4,125.3,21.3,4,65.8,,120.3,19.5,1.1,81.7,
12/01/2020,22:00,131.4,20.5,3.1,71.1,-1.5,127.2,21.1,3.6,68.3,,128.1,19.8,1.5,79.6,
12/01/2020,23:00,132.5,20.6,3.3,69.6,-1.5,117.9,21.1,3.6,67.7,,121.2,19.9,1.4,79.3,
12/01/2020,24:00,116.5,20.4,2.6,71.1,-1.5,112,20.9,2.8,69,,114.1,20.4,2.2,72.3,
13/01/2020,01:00,135.5,20.3,1.7,71.3,-1.8,112.1,20.7,2.5,68.9,,122,20.1,1.1,74.4,
13/01/2020,02:00,172.5,19.5,0.5,75.3,-1.9,124.5,20.6,2.2,70.5,,141.7,19.7,0.6,75.6,
13/01/2020,03:00,202.6,19.3,0.6,78.3,-1.4,137.4,20.7,2.9,68.9,,169.4,19.6,0.7,76.3,
13/01/2020,04:00,195.1,19.3,0.7,76.6,-1.5,133.7,20.4,1.7,71.3,,154.5,19.2,0.8,78.9,
13/01/2020,05:00,197.4,19.1,0.6,77.4,-1.1,128.5,20.5,2.5,71.9,,177.8,19.4,1.1,77.2,
13/01/2020,06:00,147,19.7,2.2,77,41.7,142.6,20.2,2.1,75.4,,169.9,19.4,1.2,77.5,
13/01/2020,07:00,129,21.2,1.7,68.9,219.5,145.1,21.3,1.9,69.4,,112.7,20.9,1,72.2,
13/01/2020,08:00,129.1,22.6,2.7,57.4,459.4,141,22.1,2.5,61.4,,102.6,23,1.7,55.8,
13/01/2020,09:00,109.6,23.4,3.1,53.5,643.8,142.3,22.8,2.5,60.6,,122.2,24.3,2.2,50,
13/01/2020,10:00,122.7,23.6,3.5,55.3,657.3,124.2,23.1,3.4,62.7,,134.1,25.1,2.4,49.6,
13/01/2020,11:00,122.4,24,4.1,57.2,897.7,117.8,23.2,4,62.8,,138.2,25,2.6,54.6,
13/01/2020,12:00,119.7,24.6,4.6,55.1,1047.8,120.8,23.2,4.4,61.5,,123.6,25.7,3,51.9,
13/01/2020,13:00,113.2,25.1,4.5,53.1,1049.9,122.4,23.8,4.4,60.8,,123.8,26,3.2,50.6,
13/01/2020,14:00,113.4,24.8,4.8,55.6,887.1,132.1,23.7,4.9,63.8,,118,25.9,3.8,51.3,
13/01/2020,15:00,117.3,24.6,5.4,57.7,786,116.5,23.8,5.1,65.3,,120.6,26.3,3.7,52,
13/01/2020,16:00,113,23.7,5.7,63.5,522.1,108.7,23.9,4.3,66,,120.6,25.1,3.8,57.9,
13/01/2020,17:00,110.2,23.1,4.8,64.2,278.1,107.9,23.2,4,69.9,,119.6,24.3,4,61.4,
13/01/2020,18:00,114.7,22.6,4.8,69.5,109.5,112.4,22.8,3.8,73.2,,116.4,23.9,4.1,64.5,
13/01/2020,19:00,113.8,22.1,3.8,74.8,33.1,119.6,22.1,3.5,77.2,,116.6,22.8,3.2,70.4,
13/01/2020,20:00,115.1,21.5,2.6,78.3,-1.5,115.4,21.8,2.5,79.3,,120.5,21.8,1.5,75.1,
13/01/2020,21:00,107.8,21.2,1.6,78,-3,112.6,21.8,2.3,77,,120.5,20.9,1.1,80.5,
13/01/2020,22:00,103.3,20.9,0.8,78.9,-2.8,105.8,21.8,1.9,76,,123,20.4,1,82,
13/01/2020,23:00,91,21.3,1.4,78.3,-2.6,91.8,21.8,1.6,78.6,,131.1,20.2,1.1,81.9,
13/01/2020,24:00,104.1,21.6,1.7,77.7,-2.2,100,22,1.4,78.1,,150.7,20.3,0.8,81.7,
14/01/2020,01:00,112,21.7,1.5,78,-1.9,125.5,21.6,1.5,81.2,,169.2,20.5,0.9,81.5,
14/01/2020,02:00,145.8,21.1,1,82,-2.1,130.8,21.3,0.9,83.3,,169.8,20,0.9,84.6,
14/01/2020,03:00,219.7,19.8,0.3,86.2,-2.2,124.6,20.8,0.4,85.2,,176.2,20,1,87.4,
14/01/2020,04:00,207.6,18.7,0.7,89.7,-2.3,214.1,19.9,0.4,88.2,,159.8,19.3,0.9,89.1,
14/01/2020,05:00,209.6,18.1,0.8,91.7,-1.7,210.1,19.4,0.3,90.5,,155,17.9,1.2,92.9,
14/01/2020,06:00,206.5,18.4,0.8,92.5,44.1,266.7,19.5,0.2,90.8,,156,18,1.2,93.7,
14/01/2020,07:00,202.7,21.1,1.1,83.5,234.3,158.7,22,1.1,83.6,,162.8,20.9,1.5,85.2,
14/01/2020,08:00,122.3,23.7,1.6,70.8,291.6,150.2,23.2,1.6,75.4,,122.8,23.8,1.4,71.2,
14/01/2020,09:00,98.8,24.5,2.8,65.1,449.4,153.6,23.9,2.1,71.5,,95,25.4,1.7,62.9,
14/01/2020,10:00,113.8,25.5,3.8,61.3,768.6,139.3,24.1,2.9,71.1,,114.2,26.9,2.5,57.6,
14/01/2020,11:00,109,26.1,4.6,60.2,1023.6,111.7,24.9,3.6,66.3,,118.5,27.5,3.5,55.9,
14/01/2020,12:00,112,26.4,5.1,57.8,1075.6,108.9,25.1,5,63.6,,120.4,28.4,3.3,52.9,
14/01/2020,13:00,112.3,26.9,5,54.8,1065.9,105.8,25.6,4.8,62.5,,119,29,3.9,50,
14/01/2020,14:00,112.8,27.1,4.9,53.8,995.7,103.1,25.6,4.2,64.1,,121.8,29.3,3.3,47.6,
14/01/2020,15:00,107.9,26.4,5.7,56.2,856.1,126.9,25,5.2,67.3,,119.6,29.5,3.6,44.4,
14/01/2020,16:00,108.8,25.8,5.7,60,659.9,114.5,25,4.4,67.9,,119,28.3,3.8,48.4,
14/01/2020,17:00,106.5,25.1,5.4,64.3,395.7,122.6,24.5,4.5,70.8,,121.8,27.3,3.6,53.6,
14/01/2020,18:00,117.1,24.2,5,69.3,113.8,123.8,23.8,4.5,73.8,,117,25.6,4,60.3,
14/01/2020,19:00,118.5,23.3,3.9,72.7,33.9,120.7,23.2,3.8,75.3,,114.8,24.1,3.4,70,
14/01/2020,20:00,117.8,22.7,3.2,74.7,-2,118.4,22.8,3.2,76.5,,117.6,23,2.2,75.5,
14/01/2020,21:00,121.6,22.4,2.6,73.6,-2.7,123.6,22.6,3.1,75.5,,123.7,22.3,1.4,79.1,
14/01/2020,22:00,144.9,22,1.9,77.2,-2.9,136,22.5,2.9,77.4,,138.3,21.7,0.9,82.1,
14/01/2020,23:00,158.1,21.6,1.3,79,-2.6,139.6,22.3,2.6,80,,172.4,21.3,1.2,81.8,
14/01/2020,24:00,195.6,21,0.7,81.4,-2.2,135.2,22.2,3,76.7,,169.8,20.8,1.5,82.7,
15/01/2020,01:00,211.8,20.3,0.7,83.1,-2.3,130.6,22.2,2.7,73.8,,177.5,20.5,1.1,83.5,
15/01/2020,02:00,194.9,19.6,0.7,85.3,-2.5,151.6,21.7,1.5,78.7,,188.8,20.9,1.1,81.3,
15/01/2020,03:00,176.7,19,0.8,88.9,-2.7,193.8,20.7,0.7,82.9,,180.8,20.4,1.4,82.4,
15/01/2020,04:00,194.1,18.9,0.9,89.9,-2.6,183.5,20.6,0.9,84,,169,19.2,1.4,87.8,
15/01/2020,05:00,196.5,18.7,0.9,91.3,-1.3,183.5,20.8,1.4,83.2,,177.2,19.6,1.5,88.1,
15/01/2020,06:00,190.1,19.4,1.1,90.3,50,186.8,21.2,1.2,83.8,,171.5,19.8,1.8,88.7,
15/01/2020,07:00,189.2,21.5,1.4,83.6,223.8,179.6,22.1,1.9,81.7,,163.5,21.7,2.4,82.5,
15/01/2020,08:00,188,23.4,1.4,73.6,248.4,172.3,23.2,2,76.5,,140.5,24.7,2,66.9,
15/01/2020,09:00,145.3,24.5,1.9,66.6,409,161.1,23.8,2.9,70.2,,140,25.3,2,64,
15/01/2020,10:00,129.1,25.3,2.5,64.7,569.5,150.4,23.8,3.2,70.9,,123.8,26.4,1.8,60.5,
15/01/2020,11:00,126.8,25.7,3.2,64.5,663.1,145.5,24,3.6,71.7,,128.2,27,2.3,60.2,
15/01/2020,12:00,128.6,25.4,4.1,67.2,580.6,144.9,23.8,3.9,74.2,,132.9,27,2.5,61.8,
15/01/2020,13:00,132.3,25.4,4,67.9,601.2,144.8,24,3.5,75.5,,140.8,27.2,2.8,62.4,
15/01/2020,14:00,134.3,25.5,4.4,70.3,608.6,150.5,24.6,3.2,76.4,,139.7,27.9,2.7,62.2,
15/01/2020,15:00,135.5,26,4.9,71.5,638.3,157.3,24.8,2.7,79.5,,148.4,28.2,3,62.8,
15/01/2020,16:00,125.5,26.2,4.5,72.1,389,155.8,25.5,2.8,77,,144.1,28,2.6,65.5,
15/01/2020,17:00,137.9,25.8,4.2,75.7,184.8,94.1,25.3,3.5,77.3,,170,27.5,2.8,68.5,
15/01/2020,18:00,121.1,26.5,2.8,71.2,96.5,77.7,25.3,3.3,76.3,,130.3,28.2,2.2,64,
15/01/2020,19:00,84,26.6,2.1,69.3,36.9,59.5,25,3.4,77,,75.1,27.8,2.8,63.2,
15/01/2020,20:00,74.8,25.7,1.3,73,-0.9,55.8,24.9,2.3,77.6,,82,26.5,1.9,70,
15/01/2020,21:00,72.7,24.9,1.2,77.7,-2.4,55.3,24.4,2.5,80.6,,99.8,25.4,1.5,75.6,
15/01/2020,22:00,80.7,24.1,0.9,81.9,-2.5,53.4,24,2.5,82.5,,85.8,24.5,1.8,80.1,
15/01/2020,23:00,75.5,23.6,0.8,83.7,-2.3,40.2,23.8,1.1,84,,81.1,24.4,1.6,80,
15/01/2020,24:00,112.8,23.2,0.7,84.6,-2.1,68.3,23.7,0.7,82.8,,150.1,23.7,0.9,82.2,
16/01/2020,01:00,150,22.9,0.4,84.6,-2,50.9,23.3,0.7,82.7,,171.8,22.9,1,84.5,
16/01/2020,02:00,250.7,21.9,0.1,88.2,-2.2,47.7,23.4,1.2,79.2,,168.3,22,0.9,87.7,
16/01/2020,03:00,332.7,21.4,0.4,87.3,-2.2,36.1,23.1,1.4,79.5,,155.8,21.7,0.6,87.5,
16/01/2020,04:00,240.1,20.8,0.3,88.6,-2,2.4,22.8,1.2,79.6,,143,21.2,0.9,89,
16/01/2020,05:00,254.2,20.2,0.3,91,-1.7,349.9,22.4,0.5,81.6,,168.1,20.5,0.9,91.2,
16/01/2020,06:00,206.5,20.3,0.4,91.2,21.2,349.6,22.5,1,80.6,,227.8,20.6,0.4,90.9,
16/01/2020,07:00,203.5,22.1,0.8,85.9,126.3,329.6,23.5,1.1,76,,293.7,21.7,0.8,86.7,
16/01/2020,08:00,200.4,24.4,1.1,76.9,311.1,287,25.2,1.1,68.3,,251.5,24.4,0.8,71.5,
16/01/2020,09:00,198.2,26.8,1.8,69.9,507.9,157.6,26.4,1.7,68.9,,163.6,26.9,1.5,65.5,
16/01/2020,10:00,175.1,27.9,2.1,65.7,654.5,154.5,26,2.9,72.9,,,,,,
16/01/2020,11:00,176.6,29.4,1.8,58.8,646.1,160.2,26.7,2.8,67.4,,,,,,
16/01/2020,12:00,173.1,29,1.8,58.2,307.6,149.2,26.1,3.6,63.8,,,,,,
16/01/2020,13:00,340.8,21.3,1.7,90.9,21.7,325.1,24.2,1.5,73.5,,,,,,
16/01/2020,14:00,35.8,21.2,1,96.3,104.9,338.8,22.4,2.5,87,,,,,,
16/01/2020,15:00,35.5,21.7,1.1,91,129.8,8.9,22.5,2.6,84,,,,,,
16/01/2020,16:00,350.9,22.9,1.8,84.8,261.5,326.3,23,2.8,81.7,,,,,,
16/01/2020,17:00,339.1,24.9,2.4,73.4,262.6,336.3,24.5,3.5,73.5,,,,,,
16/01/2020,18:00,339.1,24.9,1.4,64.9,85.1,346.6,24.7,2.5,75.1,,,,,,
16/01/2020,19:00,354.5,24.2,1,76.2,24.4,343.3,24.7,1.8,71.2,,,,,,
16/01/2020,20:00,12.7,23.4,0.7,78.7,-1.3,340.6,24.3,1.7,72.1,,0.5,23.9,1.1,75.2,
16/01/2020,21:00,169,23,0.4,82.3,-1.4,36.5,24.1,0.5,75.3,,82.9,23.6,0.8,76.5,
16/01/2020,22:00,179.7,22.5,0.6,87.6,-1.8,152.8,22.9,0.9,85.7,,182.2,23,0.9,81.7,
16/01/2020,23:00,79.5,21.8,0.2,89.1,-2.2,160.8,22.4,0.9,88.4,,171.9,22.4,0.6,84.6,
16/01/2020,24:00,164.6,21.2,0.6,91.9,-2.2,174.9,21.9,1.4,90.1,,167.1,21.4,0.7,89,
17/01/2020,01:00,142.8,21.2,2,91.6,-2.2,166.1,21.8,2,88.6,,155.5,21.5,1.8,91.1,
17/01/2020,02:00,173.7,21.1,1.5,91.1,-2.1,176.2,21.7,2.2,88.3,,162.3,21.2,2.1,91.5,
17/01/2020,03:00,197.5,21.3,1.5,89.8,-2.1,185.3,21.7,2.2,88.1,,167.7,20.9,1.7,92.2,
17/01/2020,04:00,206.1,21.3,1.4,89.7,-2.1,190.5,21.7,1.8,89.3,,188.8,20.8,0.8,91.4,
17/01/2020,05:00,209.2,21,1.2,89.5,-1.7,195.1,21.6,1.6,90,,185.7,20.7,0.3,90.9,
17/01/2020,06:00,201.9,21.1,0.9,89.9,20.6,123,21.9,1.1,90.1,,224.8,21,0.7,90.6,
17/01/2020,07:00,211.5,22.1,1.3,87.7,98.7,198.5,22.5,1.6,88.6,,203.3,22.1,1.4,87.6,
17/01/2020,08:00,214.1,23.2,1.4,84,177.3,198.1,23.1,1.7,85.1,,214.9,23,1.4,83.6,
17/01/2020,09:00,211.1,24.4,1.1,78.3,286.6,195.5,24.2,1.4,79.7,,202,24.2,1.4,77.7,
17/01/2020,10:00,163.4,24.6,2.5,78.8,278.1,164.3,24.1,3.1,80.8,,177.6,25.8,1.8,68.6,
17/01/2020,11:00,206.1,23.2,2.5,80.4,194.9,169.2,23.8,3,79.9,,189.5,23.3,3.2,82.1,
17/01/2020,12:00,212.8,21.2,2.5,87.7,126.2,201.2,22.6,2.8,81.1,,205.3,20.9,3.3,91.6,
17/01/2020,13:00,207.8,21.1,2.1,93.5,286,212.6,22.9,2.2,80.6,,206.3,21.2,2.6,92.1,
17/01/2020,14:00,205.8,22,2.7,87.8,236.7,201,22.3,2.8,87.3,,194.1,22.7,3.1,84.9,
17/01/2020,15:00,196.4,21.4,2.5,91.2,174.2,199.6,21.4,3.4,89,,181.4,22.4,3.3,84.3,
17/01/2020,16:00,173.7,21.7,2.7,89.3,171,183.6,22.3,3.4,85.9,,169.6,22.5,3.6,85,
17/01/2020,17:00,161.8,22.2,3.6,83.9,141.9,180.1,22.5,3.1,80.7,,162.7,22.7,3.9,80.6,
17/01/2020,18:00,170.4,22.2,2.4,79.9,89.9,183.6,22.5,2.7,78,,164,22.6,3.1,77.1,
17/01/2020,19:00,175.2,22,2.3,79.7,26.5,185.8,22.3,2.4,79.4,,168.8,22.3,3.1,77.1,
17/01/2020,20:00,195.9,21.5,1.4,85,-1.6,202.8,21.8,2,84.6,,203.3,21.7,1.6,82.5,
17/01/2020,21:00,202.5,21.4,1.7,88.5,-2,208.6,21.5,2.3,87.4,,220.1,21.5,2,87.2,
17/01/2020,22:00,217.5,21.1,1.8,88.4,-1.2,211,21.1,2.2,87.3,,214.1,21,2.5,88.7,
17/01/2020,23:00,218.5,20.6,1.9,88.7,-1.2,212.2,21.1,2,86.9,,215.1,20.8,2.8,88,
17/01/2020,24:00,221.9,20.4,1.7,88.9,-1.1,219.5,21.1,1.8,87,,215.8,20.8,2.4,87.1,
18/01/2020,01:00,220.5,20.3,1.6,89.1,-1.4,229.1,21,1.4,87.4,,229.9,21,1.9,86.3,
18/01/2020,02:00,236,20.3,1.3,90.1,-2,239.1,20.8,1.1,89.2,,283.7,20.7,1.1,89.3,
18/01/2020,03:00,252.9,20.3,0.7,90.8,-1.3,289.7,20.4,0.8,92.3,,299.7,20,1.5,93.2,
18/01/2020,04:00,252.5,20,0.5,94.6,-1.1,285.7,20.3,0.6,94.2,,293.7,19.7,1.3,96,
18/01/2020,05:00,241.8,19.9,0.6,95.6,-1,274.7,20.3,0.5,94.7,,296.3,19.7,2.3,96.3,
18/01/2020,06:00,,,,,,275.5,20.4,0.7,95,,283.1,19.7,1.7,96.7,
18/01/2020,07:00,,,,,,218.1,20.5,1.5,94.6,,288,20,1.6,96.7,
18/01/2020,08:00,222.4,20.7,1.6,93.2,162,206.4,21.1,1.7,91,,238.4,20.4,1.5,96.9,
18/01/2020,09:00,220.7,21.8,1.8,85.2,229.7,208.3,22,2.1,83.8,,270,21.1,1.5,93.1,
18/01/2020,10:00,219.6,22.4,1.9,81.7,242.2,218.1,22.4,1.9,80.9,,232.6,21.9,1.5,86.1,
18/01/2020,11:00,212.1,22.6,1.5,82,216.9,200,22.6,1.9,80.8,,271.6,21.8,1,89.1,
18/01/2020,12:00,207.7,22.7,1.8,82.8,320.6,207,23,2.1,80,,204.6,22.3,1.9,84.1,
18/01/2020,13:00,199.3,22.7,2.4,77.8,294.2,200,22.9,2.5,75.6,,184.1,22.6,2.4,79.6,
18/01/2020,14:00,194,22.3,2.9,77.9,283.5,194.4,22.5,3.2,76.4,,178.5,22.6,3.1,76.7,
18/01/2020,15:00,179.7,22.1,2.4,79.7,247.8,188,21.7,3.1,80.7,,164.8,22.1,2.8,80.6,
18/01/2020,16:00,173.6,21.4,1.9,84.7,156.9,188.6,21.1,3.2,83.2,,167.2,21.4,2.6,84.7,
18/01/2020,17:00,177.4,21.4,1.9,83.6,147.2,189.2,21.4,3.3,81.6,,163.4,21.2,2.4,85.8,
18/01/2020,18:00,179.5,21.3,2,82.7,54.1,186,21.2,3.6,81.7,,163.2,21.1,2.2,86.7,
18/01/2020,19:00,181.9,20.6,2.2,85.9,13.1,186.6,21,3.6,82.2,,161,20.5,2,89.5,
18/01/2020,20:00,189.1,20.2,2.2,87.3,-1.6,191.3,20.5,3,85.8,,166.5,20.2,2.3,89.4,
18/01/2020,21:00,193.9,19.7,1.9,91,-1.3,191.5,20.2,2.4,88.1,,166.8,19.8,2.1,92,
18/01/2020,22:00,198.1,19.5,1.7,92.7,-1.4,192.1,19.9,2.1,89.2,,175.4,19.7,0.8,94.2,
18/01/2020,23:00,204.7,19.6,1.5,91.7,-1.7,197.5,19.7,1.8,88.3,,181.9,19.8,1.1,93.8,
18/01/2020,24:00,209.9,19.4,1.5,92.9,-1.5,195,19.7,1.7,87.3,,173.5,19.6,1,92.8,
19/01/2020,01:00,206,19.4,1.4,90.7,-1.6,209.2,19.7,1.2,86.2,,183.5,19.5,0.9,91.3,
19/01/2020,02:00,208.3,19.4,1.2,90.2,-1.6,207,19.7,1.3,86.5,,209.6,19.5,0.8,89.9,
19/01/2020,03:00,213.2,19.4,1.3,88.8,-1.5,205.4,19.8,1.3,85.5,,203.2,19.6,0.8,89.2,
19/01/2020,04:00,206.5,19.4,1.2,88.6,-1.6,212.4,19.8,1.2,85.8,,188.8,19.4,0.6,90.3,
19/01/2020,05:00,209.4,19.4,1.1,87.9,-1.6,209.9,19.8,1.1,85.9,,188.9,19.5,1,89,
19/01/2020,06:00,204.2,19.5,1.3,87.8,19,207.3,20,1.1,85.7,,185.9,19.4,0.6,90.1,
19/01/2020,07:00,213.8,20.1,1.1,87,90.1,213,20.4,1.2,86.5,,188.5,20.2,1.3,87.2,
19/01/2020,08:00,198.8,21.6,1.7,83.1,319.4,189.1,21.5,1.6,83.8,,177.1,21.4,1.9,83.6,
19/01/2020,09:00,194,23.1,2,79.5,446.2,189.4,22.8,2.5,80.1,,179.8,23.1,1.8,78.9,
19/01/2020,10:00,203.8,23.8,1.8,77.6,437.3,181.5,23.6,2.4,77.5,,196.9,23.7,1.9,77.1,
19/01/2020,11:00,204.1,24,1.5,76.8,231.8,176.8,23.9,2.9,76.8,,179.1,24,1.9,75.7,
19/01/2020,12:00,184,25.4,1.7,72,499.6,177.1,24.1,3.3,76.4,,150.9,25.8,1.6,68.9,
19/01/2020,13:00,158.7,25.7,2.8,70.6,582.2,179.3,24,3.7,76.9,,133.2,26.6,1.8,67.7,
19/01/2020,14:00,167.5,26.3,3,67.5,661.5,178.4,24.2,3.6,77,,149.2,26.8,2,66.1,
